"","question_id","poll_id","statename","pollster","fte_grade","sample_size","population","mid_date","biden","trump","pollster_id","display_name","population_full","methodology","election_date","state","days.until"
"1147",132769,70938,"Indiana","SurveyMonkey","C",3103,"lv","9/28/20",43,55,1193,"SurveyMonkey","lv","Online","11/3/20","IN",36
"1148",133149,71142,"Indiana","SurveyMonkey","C",3307,"rv","9/30/20",45,53,1193,"SurveyMonkey","rv","Online","11/3/20","IN",34
"1149",135768,72380,"Indiana","SurveyMonkey","C",2570,"rv","10/22/20",45,53,1193,"SurveyMonkey","rv","Online","11/3/20","IN",12
"1150",134793,71931,"Iowa","SurveyMonkey","C",2760,"rv","10/10/20",50,48,1193,"SurveyMonkey","rv","Online","11/3/20","IA",24
"1151",136283,72621,"Iowa","Public Policy Polling","A-",871,"v","11/1/20",49,48,383,"Public Policy Polling","v","IVR/Text","11/3/20","IA",2
"1152",134056,71562,"Iowa","Emerson College","A-",435,"lv","10/20/20",48.099998,48,1102,"Emerson College","lv","IVR/Online/Text","11/3/20","IA",14
"1153",133204,71145,"Iowa","SurveyMonkey","C",2138,"lv","9/30/20",49,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",34
"1154",132770,70939,"Iowa","SurveyMonkey","C",1998,"lv","9/28/20",49,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",36
"1155",134028,71548,"Iowa","Monmouth University","A",501,"lv","10/17/20",51,46,320,"Monmouth University","lv","Live Phone","11/3/20","IA",17
"1156",133707,71420,"Iowa","SurveyMonkey","C",2460,"rv","10/4/20",49,49,1193,"SurveyMonkey","rv","Online","11/3/20","IA",30
"1157",134710,71864,"Iowa","SurveyMonkey","C",2738,"lv","10/9/20",49,50,1193,"SurveyMonkey","lv","Online","11/3/20","IA",25
"1158",132945,71051,"Iowa","SurveyMonkey","C",2058,"rv","9/29/20",48,49,1193,"SurveyMonkey","rv","Online","11/3/20","IA",35
"1159",127156,67920,"Iowa","Monmouth University","A",401,"lv","8/1/20",47,47,320,"Monmouth University","lv","Live Phone","11/3/20","IA",94
"1160",134967,72016,"Iowa","SurveyMonkey","C",2768,"rv","10/11/20",50,48,1193,"SurveyMonkey","rv","Online","11/3/20","IA",23
"1161",135104,72063,"Iowa","RABA Research","B/C",693,"lv","10/22/20",50,46,1256,"RABA Research","lv","Live Phone","11/3/20","IA",12
"1162",135201,72126,"Iowa","SurveyMonkey","C",2918,"rv","10/13/20",50,48,1193,"SurveyMonkey","rv","Online","11/3/20","IA",21
"1163",134845,71931,"Iowa","SurveyMonkey","C",2760,"lv","10/10/20",49,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",24
"1164",135253,72126,"Iowa","SurveyMonkey","C",2918,"lv","10/13/20",49,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",21
"1165",127237,67954,"Iowa","RMG Research","B-",500,"rv","7/28/20",40,41,1554,"RMG Research","rv","Online","11/3/20","IA",98
"1166",133760,71420,"Iowa","SurveyMonkey","C",2460,"lv","10/4/20",51,48,1193,"SurveyMonkey","lv","Online","11/3/20","IA",30
"1167",133943,71505,"Iowa","SurveyMonkey","C",2539,"lv","10/5/20",49,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",29
"1168",132876,71002,"Iowa","David Binder Research","B/C",200,"lv","10/11/20",44,50,1237,"David Binder Research","lv","Online/Text","11/3/20","IA",23
"1169",136206,72577,"Iowa","Civiqs","B-",853,"lv","10/30/20",49,48,1447,"Civiqs","lv","Online","11/3/20","IA",4
"1170",132310,70726,"Iowa","YouGov","B+",1035,"lv","10/7/20",49,49,568,"YouGov","lv","Online","11/3/20","IA",27
"1171",136133,72563,"Iowa","SurveyMonkey","C",1484,"rv","10/24/20",50,48,1193,"SurveyMonkey","rv","Online","11/3/20","IA",10
"1172",134393,71733,"Iowa","RMG Research","B-",800,"lv","10/18/20",47,47,1554,"RMG Research","lv","IVR/Online/Text","11/3/20","IA",16
"1173",127215,67942,"Iowa","David Binder Research","B/C",200,"lv","7/30/20",49,43,1237,"David Binder Research","lv","Online/Text","11/3/20","IA",96
"1174",132108,70648,"Iowa","Quinnipiac University","A-",1205,"lv","10/3/20",50,45,396,"Quinnipiac University","lv","Live Phone","11/3/20","IA",31
"1175",134658,71864,"Iowa","SurveyMonkey","C",2738,"rv","10/9/20",49,49,1193,"SurveyMonkey","rv","Online","11/3/20","IA",25
"1176",132066,70629,"Iowa","Civiqs","B-",756,"lv","10/4/20",48,47,1447,"Civiqs","lv","Online","11/3/20","IA",30
"1177",131186,70384,"Iowa","SurveyMonkey","C",983,"rv","8/16/20",45.73,52.189999,1193,"SurveyMonkey","rv","Online","11/3/20","IA",79
"1178",131237,70434,"Iowa","SurveyMonkey","C",1095,"lv","7/16/20",44.950001,53.599998,1193,"SurveyMonkey","lv","Online","11/3/20","IA",110
"1179",130556,70080,"Iowa","Data for Progress","B",743,"lv","9/25/20",44,47,1515,"Data for Progress","lv","Online/Text","11/3/20","IA",39
"1180",134579,71803,"Iowa","SurveyMonkey","C",2706,"lv","10/8/20",49,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",26
"1181",134103,71607,"Iowa","SurveyMonkey","C",2581,"rv","10/6/20",49,49,1193,"SurveyMonkey","rv","Online","11/3/20","IA",28
"1182",133546,71338,"Iowa","SurveyMonkey","C",2383,"rv","10/3/20",48,50,1193,"SurveyMonkey","rv","Online","11/3/20","IA",31
"1183",134026,71548,"Iowa","Monmouth University","A",501,"rv","10/17/20",47,48,320,"Monmouth University","rv","Live Phone","11/3/20","IA",17
"1184",126523,67623,"Iowa","Spry Strategies","B/C",701,"lv","7/13/20",47.5,45.93,1488,"Spry Strategies","lv","IVR/Online","11/3/20","IA",113
"1185",135988,72462,"Iowa","SurveyMonkey","C",1490,"lv","10/23/20",49,50,1193,"SurveyMonkey","lv","Online","11/3/20","IA",11
"1186",136536,72756,"Iowa","Change Research","B-",1084,"lv","10/30/20",47,47,1365,"Change Research","lv","Online/Text","11/3/20","IA",4
"1187",135894,72420,"Iowa","Selzer & Co.","A+",814,"lv","10/27/20",41,48,437,"Selzer & Co.","lv","Live Phone","11/3/20","IA",7
"1188",134027,71548,"Iowa","Monmouth University","A",501,"lv","10/17/20",50,47,320,"Monmouth University","lv","Live Phone","11/3/20","IA",17
"1189",131390,70485,"Iowa","SurveyMonkey","C",455,"rv","6/19/20",45.549999,51.57,1193,"SurveyMonkey","rv","Online","11/3/20","IA",137
"1190",133054,71083,"Iowa","Data for Progress","B",822,"lv","10/9/20",47,48,1515,"Data for Progress","lv","Online/Text","11/3/20","IA",25
"1191",135019,72016,"Iowa","SurveyMonkey","C",2768,"lv","10/11/20",49,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",23
"1192",133598,71338,"Iowa","SurveyMonkey","C",2383,"lv","10/3/20",50,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",31
"1193",134155,71607,"Iowa","SurveyMonkey","C",2581,"lv","10/6/20",49,50,1193,"SurveyMonkey","lv","Online","11/3/20","IA",28
"1194",130555,70080,"Iowa","Data for Progress","B",743,"lv","9/25/20",45,50,1515,"Data for Progress","lv","Online/Text","11/3/20","IA",39
"1195",136402,72701,"Iowa","SurveyMonkey","C",1330,"rv","10/26/20",50,49,1193,"SurveyMonkey","rv","Online","11/3/20","IA",8
"1196",133891,71505,"Iowa","SurveyMonkey","C",2539,"rv","10/5/20",49,49,1193,"SurveyMonkey","rv","Online","11/3/20","IA",29
"1197",135620,72280,"Iowa","SurveyMonkey","C",3005,"lv","10/14/20",49,50,1193,"SurveyMonkey","lv","Online","11/3/20","IA",20
"1198",128412,68585,"Iowa","Fabrizio Ward/Hart Research Associates/AARP Research","",800,"lv","9/2/20",45,47,1617,"Fabrizio Ward/Hart Research Associates/AARP Research","lv","Live Phone","11/3/20","IA",62
"1199",136655,72848,"Iowa","SurveyMonkey","C",1489,"rv","10/26/20",50,49,1193,"SurveyMonkey","rv","Online","11/3/20","IA",8
"1200",135771,72383,"Iowa","SurveyMonkey","C",1500,"rv","10/22/20",50,48,1193,"SurveyMonkey","rv","Online","11/3/20","IA",12
"1201",134380,71720,"Iowa","SurveyMonkey","C",2654,"lv","10/7/20",49,50,1193,"SurveyMonkey","lv","Online","11/3/20","IA",27
"1202",131288,70434,"Iowa","SurveyMonkey","C",1095,"rv","7/16/20",44.099998,54,1193,"SurveyMonkey","rv","Online","11/3/20","IA",110
"1203",136519,72741,"Iowa","Data for Progress","B",951,"lv","10/29/20",47,49,1515,"Data for Progress","lv","Online/Text","11/3/20","IA",5
"1204",130246,69943,"Iowa","Monmouth University","A",402,"rv","9/20/20",44,50,320,"Monmouth University","rv","Live Phone","11/3/20","IA",44
"1205",131339,70485,"Iowa","SurveyMonkey","C",455,"lv","6/19/20",47.849998,49.669998,1193,"SurveyMonkey","lv","Online","11/3/20","IA",137
"1206",131079,70333,"Iowa","SurveyMonkey","C",1276,"rv","9/15/20",46,51.82,1193,"SurveyMonkey","rv","Online","11/3/20","IA",49
"1207",129981,69710,"Iowa","Siena College/The New York Times Upshot","A+",501,"lv","9/19/20",45,42,1424,"Siena College/The New York Times Upshot","lv","Live Phone","11/3/20","IA",45
"1208",133481,71280,"Iowa","SurveyMonkey","C",2358,"lv","10/2/20",50,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",32
"1209",132718,70939,"Iowa","SurveyMonkey","C",1998,"rv","9/28/20",48,50,1193,"SurveyMonkey","rv","Online","11/3/20","IA",36
"1210",135936,72462,"Iowa","SurveyMonkey","C",1490,"rv","10/23/20",50,48,1193,"SurveyMonkey","rv","Online","11/3/20","IA",11
"1211",127189,67935,"Iowa","Data for Progress","B",1101,"lv","7/28/20",45,46,1515,"Data for Progress","lv","Online/Text","11/3/20","IA",98
"1212",130248,69943,"Iowa","Monmouth University","A",402,"lv","9/20/20",46,49,320,"Monmouth University","lv","Live Phone","11/3/20","IA",44
"1213",136043,72492,"Iowa","Opinion Savvy/InsiderAdvantage","B",400,"lv","10/30/20",46.099998,47.799999,235,"InsiderAdvantage","lv","IVR/Live Phone","11/3/20","IA",4
"1214",131135,70384,"Iowa","SurveyMonkey","C",983,"lv","8/16/20",46,53,1193,"SurveyMonkey","lv","Online","11/3/20","IA",79
"1215",134447,71755,"Iowa","National Research Inc.","A/B",800,"lv","8/31/20",43,50,1632,"Opinion Insight","lv","Live Phone","11/3/20","IA",64
"1216",136707,72848,"Iowa","SurveyMonkey","C",1489,"lv","10/26/20",48,51,1193,"SurveyMonkey","lv","Online","11/3/20","IA",8
"1217",130247,69943,"Iowa","Monmouth University","A",402,"lv","9/20/20",46,49,320,"Monmouth University","lv","Live Phone","11/3/20","IA",44
"1218",135823,72383,"Iowa","SurveyMonkey","C",1500,"lv","10/22/20",49,50,1193,"SurveyMonkey","lv","Online","11/3/20","IA",12
"1219",135485,72220,"Iowa","Quinnipiac University","A-",1225,"lv","10/25/20",46,47,396,"Quinnipiac University","lv","Live Phone","11/3/20","IA",9
"1220",127155,67920,"Iowa","Monmouth University","A",401,"lv","8/1/20",46,48,320,"Monmouth University","lv","Live Phone","11/3/20","IA",94
"1221",130663,70132,"Iowa","Garin-Hart-Yang Research Group","B-",400,"lv","9/25/20",47,49,204,"Hart Research Associates","lv","Live Phone","11/3/20","IA",39
"1222",135568,72280,"Iowa","SurveyMonkey","C",3005,"rv","10/14/20",50,48,1193,"SurveyMonkey","rv","Online","11/3/20","IA",20
"1223",136185,72563,"Iowa","SurveyMonkey","C",1484,"lv","10/24/20",49,50,1193,"SurveyMonkey","lv","Online","11/3/20","IA",10
"1224",130539,70073,"Iowa","RABA Research","B/C",780,"lv","9/24/20",48,46,1256,"RABA Research","lv","Live Phone","11/3/20","IA",40
"1225",124672,66796,"Iowa","Selzer & Co.","A+",674,"lv","6/8/20",43,44,437,"Selzer & Co.","lv","Live Phone","11/3/20","IA",148
"1226",127154,67920,"Iowa","Monmouth University","A",401,"rv","8/1/20",45,48,320,"Monmouth University","rv","Live Phone","11/3/20","IA",94
"1227",132997,71051,"Iowa","SurveyMonkey","C",2058,"lv","9/29/20",49,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",35
"1228",133429,71280,"Iowa","SurveyMonkey","C",2358,"rv","10/2/20",48,50,1193,"SurveyMonkey","rv","Online","11/3/20","IA",32
"1229",133850,71465,"Iowa","Opinion Savvy/InsiderAdvantage","B",400,"lv","10/18/20",45.099998,44.599998,235,"InsiderAdvantage","lv","IVR/Live Phone","11/3/20","IA",16
"1230",126869,67786,"Iowa","Public Policy Polling","A-",1118,"v","7/23/20",47,48,383,"Public Policy Polling","v","IVR/Text","11/3/20","IA",103
"1231",124569,66767,"Iowa","Civiqs","B-",865,"rv","6/7/20",46,46,1447,"Civiqs","rv","Online","11/3/20","IA",149
"1232",133354,71219,"Iowa","SurveyMonkey","C",2278,"lv","10/1/20",50,49,1193,"SurveyMonkey","lv","Online","11/3/20","IA",33
"1233",134527,71803,"Iowa","SurveyMonkey","C",2706,"rv","10/8/20",49,49,1193,"SurveyMonkey","rv","Online","11/3/20","IA",26
"1234",133302,71219,"Iowa","SurveyMonkey","C",2278,"rv","10/1/20",48,49,1193,"SurveyMonkey","rv","Online","11/3/20","IA",33
"1235",136037,72489,"Iowa","Emerson College","A-",604,"lv","10/30/20",47.400002,48.599998,1102,"Emerson College","lv","IVR/Online/Text","11/3/20","IA",4
"1236",131028,70333,"Iowa","SurveyMonkey","C",1276,"lv","9/15/20",46.349998,51.91,1193,"SurveyMonkey","lv","Online","11/3/20","IA",49
"1237",134452,71760,"Iowa","National Research Inc.","A/B",800,"lv","10/6/20",47,45,1632,"Opinion Insight","lv","Live Phone","11/3/20","IA",28
"1238",127188,67935,"Iowa","Data for Progress","B",1101,"lv","7/28/20",42,44,1515,"Data for Progress","lv","Online/Text","11/3/20","IA",98
"1239",133152,71145,"Iowa","SurveyMonkey","C",2138,"rv","9/30/20",48,50,1193,"SurveyMonkey","rv","Online","11/3/20","IA",34
"1240",134039,71553,"Iowa","Siena College/The New York Times Upshot","A+",753,"lv","10/19/20",46,43,1424,"Siena College/The New York Times Upshot","lv","Live Phone","11/3/20","IA",15
"1241",134328,71720,"Iowa","SurveyMonkey","C",2654,"rv","10/7/20",49,49,1193,"SurveyMonkey","rv","Online","11/3/20","IA",27
"1242",129845,69560,"Iowa","Selzer & Co.","A+",658,"lv","9/15/20",47,47,437,"Selzer & Co.","lv","Live Phone","11/3/20","IA",49
"1243",136454,72701,"Iowa","SurveyMonkey","C",1330,"lv","10/26/20",49,50,1193,"SurveyMonkey","lv","Online","11/3/20","IA",8
"1244",134048,71558,"Kansas","Public Policy Polling","A-",897,"v","10/19/20",42,54,383,"Public Policy Polling","v","IVR/Text","11/3/20","KS",15
"1245",136129,72559,"Kansas","SurveyMonkey","C",2384,"rv","10/24/20",44,53,1193,"SurveyMonkey","rv","Online","11/3/20","KS",10
"1246",135616,72276,"Kansas","SurveyMonkey","C",3442,"lv","10/14/20",47,51,1193,"SurveyMonkey","lv","Online","11/3/20","KS",20
"1247",131182,70380,"Kansas","SurveyMonkey","C",922,"rv","8/16/20",44.91,53.459999,1193,"SurveyMonkey","rv","Online","11/3/20","KS",79
"1248",130506,70055,"Kansas","co/efficient","B/C",794,"lv","9/15/20",41,53,1497,"co/efficient","lv","IVR/Text","11/3/20","KS",49
"1249",136181,72559,"Kansas","SurveyMonkey","C",2384,"lv","10/24/20",44,54,1193,"SurveyMonkey","lv","Online","11/3/20","KS",10
"1250",135095,72060,"Kansas","Fort Hays State University","C/D",417,"a","9/26/20",35.700001,46.200001,1251,"Fort Hays State University","a","Online","11/3/20","KS",38
"1251",134271,71673,"Kansas","Siena College/The New York Times Upshot","A+",755,"lv","10/19/20",41,48,1424,"Siena College/The New York Times Upshot","lv","Live Phone","11/3/20","KS",15
"1252",132719,70940,"Kansas","SurveyMonkey","C",1657,"rv","9/28/20",45,54,1193,"SurveyMonkey","rv","Online","11/3/20","KS",36
"1253",133148,71141,"Kansas","SurveyMonkey","C",1838,"rv","9/30/20",45,54,1193,"SurveyMonkey","rv","Online","11/3/20","KS",34
"1254",135564,72276,"Kansas","SurveyMonkey","C",3442,"rv","10/14/20",47,51,1193,"SurveyMonkey","rv","Online","11/3/20","KS",20
"1255",131335,70481,"Kansas","SurveyMonkey","C",466,"lv","6/19/20",44.950001,52.599998,1193,"SurveyMonkey","lv","Online","11/3/20","KS",137
"1256",133542,71334,"Kansas","SurveyMonkey","C",2348,"rv","10/3/20",48,51,1193,"SurveyMonkey","rv","Online","11/3/20","KS",31
"1257",133939,71501,"Kansas","SurveyMonkey","C",2718,"lv","10/5/20",48,51,1193,"SurveyMonkey","lv","Online","11/3/20","KS",29
"1258",133594,71334,"Kansas","SurveyMonkey","C",2348,"lv","10/3/20",47,52,1193,"SurveyMonkey","lv","Online","11/3/20","KS",31
"1259",134523,71799,"Kansas","SurveyMonkey","C",3041,"rv","10/8/20",47,51,1193,"SurveyMonkey","rv","Online","11/3/20","KS",26
"1260",133477,71276,"Kansas","SurveyMonkey","C",2071,"lv","10/2/20",46,53,1193,"SurveyMonkey","lv","Online","11/3/20","KS",32
"1261",134151,71603,"Kansas","SurveyMonkey","C",2825,"lv","10/6/20",47,51,1193,"SurveyMonkey","lv","Online","11/3/20","KS",28
"1262",132771,70940,"Kansas","SurveyMonkey","C",1657,"lv","9/28/20",44,55,1193,"SurveyMonkey","lv","Online","11/3/20","KS",36
"1263",134963,72012,"Kansas","SurveyMonkey","C",3143,"rv","10/11/20",48,50,1193,"SurveyMonkey","rv","Online","11/3/20","KS",23
"1264",131024,70329,"Kansas","SurveyMonkey","C",1135,"lv","9/15/20",47.130001,51.900002,1193,"SurveyMonkey","lv","Online","11/3/20","KS",49
"1265",130230,69938,"Kansas","Data for Progress","B",883,"lv","9/16/20",42,48,1515,"Data for Progress","lv","Online/Text","11/3/20","KS",48
"1266",136398,72697,"Kansas","SurveyMonkey","C",2159,"rv","10/26/20",45,53,1193,"SurveyMonkey","rv","Online","11/3/20","KS",8
"1267",135932,72458,"Kansas","SurveyMonkey","C",2603,"rv","10/23/20",44,53,1193,"SurveyMonkey","rv","Online","11/3/20","KS",11
"1268",132941,71047,"Kansas","SurveyMonkey","C",1717,"rv","9/29/20",45,54,1193,"SurveyMonkey","rv","Online","11/3/20","KS",35
"1269",133887,71501,"Kansas","SurveyMonkey","C",2718,"rv","10/5/20",48,50,1193,"SurveyMonkey","rv","Online","11/3/20","KS",29
"1270",136492,72723,"Kansas","Data for Progress","B",1121,"lv","10/29/20",41,55,1515,"Data for Progress","lv","Online/Text","11/3/20","KS",5
"1271",134324,71716,"Kansas","SurveyMonkey","C",2922,"rv","10/7/20",47,51,1193,"SurveyMonkey","rv","Online","11/3/20","KS",27
"1272",133200,71141,"Kansas","SurveyMonkey","C",1838,"lv","9/30/20",45,54,1193,"SurveyMonkey","lv","Online","11/3/20","KS",34
"1273",130231,69938,"Kansas","Data for Progress","B",883,"lv","9/16/20",45,49,1515,"Data for Progress","lv","Online/Text","11/3/20","KS",48
"1274",134099,71603,"Kansas","SurveyMonkey","C",2825,"rv","10/6/20",47,51,1193,"SurveyMonkey","rv","Online","11/3/20","KS",28
"1275",133756,71416,"Kansas","SurveyMonkey","C",2581,"lv","10/4/20",47,51,1193,"SurveyMonkey","lv","Online","11/3/20","KS",30
"1276",131233,70430,"Kansas","SurveyMonkey","C",1295,"lv","7/16/20",47.380001,50.549999,1193,"SurveyMonkey","lv","Online","11/3/20","KS",110
"1277",135819,72379,"Kansas","SurveyMonkey","C",2569,"lv","10/22/20",43,55,1193,"SurveyMonkey","lv","Online","11/3/20","KS",12
"1278",131131,70380,"Kansas","SurveyMonkey","C",922,"lv","8/16/20",45,54,1193,"SurveyMonkey","lv","Online","11/3/20","KS",79
"1279",132993,71047,"Kansas","SurveyMonkey","C",1717,"lv","9/29/20",44,55,1193,"SurveyMonkey","lv","Online","11/3/20","KS",35
"1280",135767,72379,"Kansas","SurveyMonkey","C",2569,"rv","10/22/20",44,53,1193,"SurveyMonkey","rv","Online","11/3/20","KS",12
"1281",134021,71545,"Kansas","co/efficient","B/C",2453,"lv","10/19/20",39,56,1497,"co/efficient","lv","IVR/Text","11/3/20","KS",15
"1282",133703,71416,"Kansas","SurveyMonkey","C",2581,"rv","10/4/20",48,51,1193,"SurveyMonkey","rv","Online","11/3/20","KS",30
"1283",135197,72122,"Kansas","SurveyMonkey","C",3359,"rv","10/13/20",47,50,1193,"SurveyMonkey","rv","Online","11/3/20","KS",21
"1284",135249,72122,"Kansas","SurveyMonkey","C",3359,"lv","10/13/20",47,51,1193,"SurveyMonkey","lv","Online","11/3/20","KS",21
"1285",134706,71860,"Kansas","SurveyMonkey","C",3097,"lv","10/9/20",47,52,1193,"SurveyMonkey","lv","Online","11/3/20","KS",25
"1286",131075,70329,"Kansas","SurveyMonkey","C",1135,"rv","9/15/20",48.07,50.650002,1193,"SurveyMonkey","rv","Online","11/3/20","KS",49
"1287",133298,71215,"Kansas","SurveyMonkey","C",1972,"rv","10/1/20",46,53,1193,"SurveyMonkey","rv","Online","11/3/20","KS",33
"1288",134376,71716,"Kansas","SurveyMonkey","C",2922,"lv","10/7/20",47,51,1193,"SurveyMonkey","lv","Online","11/3/20","KS",27
"1289",135096,72060,"Kansas","Fort Hays State University","C/D",306,"rv","9/26/20",37.599998,52,1251,"Fort Hays State University","rv","Online","11/3/20","KS",38
"1290",136651,72844,"Kansas","SurveyMonkey","C",2321,"rv","10/26/20",44,53,1193,"SurveyMonkey","rv","Online","11/3/20","KS",8
"1291",134789,71927,"Kansas","SurveyMonkey","C",3126,"rv","10/10/20",47,51,1193,"SurveyMonkey","rv","Online","11/3/20","KS",24
"1292",134841,71927,"Kansas","SurveyMonkey","C",3126,"lv","10/10/20",47,52,1193,"SurveyMonkey","lv","Online","11/3/20","KS",24
"1293",136450,72697,"Kansas","SurveyMonkey","C",2159,"lv","10/26/20",44,54,1193,"SurveyMonkey","lv","Online","11/3/20","KS",8
"1294",133425,71276,"Kansas","SurveyMonkey","C",2071,"rv","10/2/20",47,52,1193,"SurveyMonkey","rv","Online","11/3/20","KS",32
"1295",136703,72844,"Kansas","SurveyMonkey","C",2321,"lv","10/26/20",44,55,1193,"SurveyMonkey","lv","Online","11/3/20","KS",8
"1296",131284,70430,"Kansas","SurveyMonkey","C",1295,"rv","7/16/20",48.880001,49,1193,"SurveyMonkey","rv","Online","11/3/20","KS",110
"1297",127247,67956,"Kansas","Public Policy Polling","A-",864,"v","8/5/20",43,50,383,"Public Policy Polling","v","IVR/Text","11/3/20","KS",90
"1298",134654,71860,"Kansas","SurveyMonkey","C",3097,"rv","10/9/20",47,51,1193,"SurveyMonkey","rv","Online","11/3/20","KS",25
"1299",135015,72012,"Kansas","SurveyMonkey","C",3143,"lv","10/11/20",47,51,1193,"SurveyMonkey","lv","Online","11/3/20","KS",23
"1300",131386,70481,"Kansas","SurveyMonkey","C",466,"rv","6/19/20",46.209999,51.400002,1193,"SurveyMonkey","rv","Online","11/3/20","KS",137
"1301",130536,70072,"Kansas","Civiqs","B-",677,"lv","9/27/20",42,52,1447,"Civiqs","lv","Online","11/3/20","KS",37
"1302",134575,71799,"Kansas","SurveyMonkey","C",3041,"lv","10/8/20",47,51,1193,"SurveyMonkey","lv","Online","11/3/20","KS",26
"1303",135984,72458,"Kansas","SurveyMonkey","C",2603,"lv","10/23/20",44,54,1193,"SurveyMonkey","lv","Online","11/3/20","KS",11
"1304",133350,71215,"Kansas","SurveyMonkey","C",1972,"lv","10/1/20",46,53,1193,"SurveyMonkey","lv","Online","11/3/20","KS",33
"1305",127405,68032,"Kansas","SurveyUSA","A",1202,"lv","8/7/20",41,48,460,"SurveyUSA","lv","IVR/Online","11/3/20","KS",88
"1306",135983,72457,"Kentucky","SurveyMonkey","C",1982,"lv","10/23/20",40,59,1193,"SurveyMonkey","lv","Online","11/3/20","KY",11
"1307",133702,71415,"Kentucky","SurveyMonkey","C",2788,"rv","10/4/20",41,57,1193,"SurveyMonkey","rv","Online","11/3/20","KY",30
"1308",134522,71798,"Kentucky","SurveyMonkey","C",3252,"rv","10/8/20",42,56,1193,"SurveyMonkey","rv","Online","11/3/20","KY",26
"1309",136561,72779,"Kentucky","Swayable","C",383,"lv","10/27/20",41.5,55,1522,"Swayable","lv","Online","11/3/20","KY",7
"1310",125421,67116,"Kentucky","Garin-Hart-Yang Research Group","B-",800,"lv","7/9/20",41,53,172,"Garin-Hart-Yang Research Group","lv","Live Phone","11/3/20","KY",117
"1311",136702,72843,"Kentucky","SurveyMonkey","C",2009,"lv","10/26/20",40,59,1193,"SurveyMonkey","lv","Online","11/3/20","KY",8
"1312",134098,71602,"Kentucky","SurveyMonkey","C",3023,"rv","10/6/20",41,57,1193,"SurveyMonkey","rv","Online","11/3/20","KY",28
"1313",132940,71046,"Kentucky","SurveyMonkey","C",2279,"rv","9/29/20",39,59,1193,"SurveyMonkey","rv","Online","11/3/20","KY",35
"1314",130232,69939,"Kentucky","Data for Progress","B",807,"lv","9/16/20",35,55,1515,"Data for Progress","lv","Online/Text","11/3/20","KY",48
"1315",135931,72457,"Kentucky","SurveyMonkey","C",1982,"rv","10/23/20",41,58,1193,"SurveyMonkey","rv","Online","11/3/20","KY",11
"1316",135526,72239,"Kentucky","Bluegrass Community and Technical College","B/C",250,"rv","10/22/20",38.799999,52,1638,"Bluegrass Community and Technical College","rv","Live Phone","11/3/20","KY",12
"1317",134574,71798,"Kentucky","SurveyMonkey","C",3252,"lv","10/8/20",42,57,1193,"SurveyMonkey","lv","Online","11/3/20","KY",26
"1318",135563,72275,"Kentucky","SurveyMonkey","C",3621,"rv","10/14/20",43,55,1193,"SurveyMonkey","rv","Online","11/3/20","KY",20
"1319",131130,70379,"Kentucky","SurveyMonkey","C",1231,"lv","8/16/20",38,60,1193,"SurveyMonkey","lv","Online","11/3/20","KY",79
"1320",133297,71214,"Kentucky","SurveyMonkey","C",2525,"rv","10/1/20",40,58,1193,"SurveyMonkey","rv","Online","11/3/20","KY",33
"1321",133755,71415,"Kentucky","SurveyMonkey","C",2788,"lv","10/4/20",42,57,1193,"SurveyMonkey","lv","Online","11/3/20","KY",30
"1322",132720,70941,"Kentucky","SurveyMonkey","C",2109,"rv","9/28/20",39,59,1193,"SurveyMonkey","rv","Online","11/3/20","KY",36
"1323",135818,72378,"Kentucky","SurveyMonkey","C",2020,"lv","10/22/20",40,59,1193,"SurveyMonkey","lv","Online","11/3/20","KY",12
"1324",133804,71443,"Kentucky","Mason-Dixon Polling & Strategy","A-",625,"lv","10/13/20",39,56,289,"Mason-Dixon Polling & Strategy","lv","Live Phone","11/3/20","KY",21
"1325",134705,71859,"Kentucky","SurveyMonkey","C",3300,"lv","10/9/20",42,57,1193,"SurveyMonkey","lv","Online","11/3/20","KY",25
"1326",131074,70328,"Kentucky","SurveyMonkey","C",1479,"rv","9/15/20",38.849998,59.34,1193,"SurveyMonkey","rv","Online","11/3/20","KY",49
"1327",134788,71926,"Kentucky","SurveyMonkey","C",3331,"rv","10/10/20",42,56,1193,"SurveyMonkey","rv","Online","11/3/20","KY",24
"1328",135196,72121,"Kentucky","SurveyMonkey","C",3478,"rv","10/13/20",42,56,1193,"SurveyMonkey","rv","Online","11/3/20","KY",21
"1329",130233,69939,"Kentucky","Data for Progress","B",807,"lv","9/16/20",38,56,1515,"Data for Progress","lv","Online/Text","11/3/20","KY",48
"1330",133886,71500,"Kentucky","SurveyMonkey","C",2908,"rv","10/5/20",41,57,1193,"SurveyMonkey","rv","Online","11/3/20","KY",29
"1331",131023,70328,"Kentucky","SurveyMonkey","C",1479,"lv","9/15/20",39.259998,59.43,1193,"SurveyMonkey","lv","Online","11/3/20","KY",49
